id,lexeme,de,ru,source,license
gemuese:t1496778,gemuese,Wo kaufen Sie Gemüse?,Где Вы покупаете овощи?,tatoeba,CC BY 2.0 FR
geoeffnet:t11565749,geoeffnet,Wird aber noch geöffnet sein?,А ещё будет открыто?,tatoeba,CC BY 2.0 FR
geoeffnet:t3261313,geoeffnet,Ist das Schloss heute geöffnet?,Замок сегодня открыт?,tatoeba,CC BY 2.0 FR
geoeffnet:t8456919,geoeffnet,Wir haben noch nicht geöffnet.,Мы ещё не открылись.,tatoeba,CC BY 2.0 FR
geoeffnet-adj:t11565749,geoeffnet-adj,Wird aber noch geöffnet sein?,А ещё будет открыто?,tatoeba,CC BY 2.0 FR
geoeffnet-adj:t3261313,geoeffnet-adj,Ist das Schloss heute geöffnet?,Замок сегодня открыт?,tatoeba,CC BY 2.0 FR
geoeffnet-adj:t8456919,geoeffnet-adj,Wir haben noch nicht geöffnet.,Мы ещё не открылись.,tatoeba,CC BY 2.0 FR
gepaeck:t10164988,gepaeck,Ich habe kein Gepäck.,У меня нет багажа.,tatoeba,CC BY 2.0 FR
gepaeck:t12625750,gepaeck,Wo ist unser Gepäck?,Где наш багаж?,tatoeba,CC BY 2.0 FR
gepaeck:t13949826,gepaeck,Das ist mein Gepäck.,Это мой багаж.,tatoeba,CC BY 2.0 FR
gerade:t13432635,gerade,Er braucht gerade Geld.,Ему сейчас нужны деньги.,tatoeba,CC BY 2.0 FR
gerade:t1345345,gerade,Er kam gerade an.,Он только что пришёл.,tatoeba,CC BY 2.0 FR
gerade:t11179230,gerade,Sie ist gerade zu Hause.,Она сейчас дома.,tatoeba,CC BY 2.0 FR
gerade-adv:t13432635,gerade-adv,Er braucht gerade Geld.,Ему сейчас нужны деньги.,tatoeba,CC BY 2.0 FR
gerade-adv:t1345345,gerade-adv,Er kam gerade an.,Он только что пришёл.,tatoeba,CC BY 2.0 FR
gerade-adv:t11179230,gerade-adv,Sie ist gerade zu Hause.,Она сейчас дома.,tatoeba,CC BY 2.0 FR
geradeaus:t2283523,geradeaus,Gehen Sie weiter geradeaus.,Идите вперёд.,tatoeba,CC BY 2.0 FR
geradeaus:t444671,geradeaus,Gehen Sie immer geradeaus!,Идите всё время прямо!,tatoeba,CC BY 2.0 FR
geradeaus:t2709146,geradeaus,Geht diese Straße geradeaus.,Идите прямо по этой улице.,tatoeba,CC BY 2.0 FR
geschaeft:t13380789,geschaeft,Das Geschäft hat geöffnet.,Магазин работает.,tatoeba,CC BY 2.0 FR
geschaeft:t13798180,geschaeft,Das ist ein Geschäft.,Это магазин.,tatoeba,CC BY 2.0 FR
geschaeft:t782272,geschaeft,Das ist sein Geschäft.,Это его магазин.,tatoeba,CC BY 2.0 FR
geschenk:t12988801,geschenk,Ich werde Geschenke bekommen.,Я получу подарки.,tatoeba,CC BY 2.0 FR
geschenk:t13895613,geschenk,Er öffnete das Geschenk.,Он открыл подарок.,tatoeba,CC BY 2.0 FR
geschenk:t1907195,geschenk,Es war ein Geschenk.,Это был подарок.,tatoeba,CC BY 2.0 FR
geschlossen:t12925501,geschlossen,Die Schulen sind geschlossen.,Школы закрыты.,tatoeba,CC BY 2.0 FR
geschlossen:t2335218,geschlossen,Die Schule ist geschlossen.,Школа закрыта.,tatoeba,CC BY 2.0 FR
geschlossen:t7489844,geschlossen,Wir haben heute geschlossen.,Мы сегодня закрыты.,tatoeba,CC BY 2.0 FR
geschlossen-adj:t12925501,geschlossen-adj,Die Schulen sind geschlossen.,Школы закрыты.,tatoeba,CC BY 2.0 FR
geschlossen-adj:t2335218,geschlossen-adj,Die Schule ist geschlossen.,Школа закрыта.,tatoeba,CC BY 2.0 FR
geschlossen-adj:t7489844,geschlossen-adj,Wir haben heute geschlossen.,Мы сегодня закрыты.,tatoeba,CC BY 2.0 FR
geschlossen-adv:t12925501,geschlossen-adv,Die Schulen sind geschlossen.,Школы закрыты.,tatoeba,CC BY 2.0 FR
geschlossen-adv:t2335218,geschlossen-adv,Die Schule ist geschlossen.,Школа закрыта.,tatoeba,CC BY 2.0 FR
geschlossen-adv:t7489844,geschlossen-adv,Wir haben heute geschlossen.,Мы сегодня закрыты.,tatoeba,CC BY 2.0 FR
geschwister:t2606468,geschwister,Ich habe keine Geschwister.,У меня нет братьев и сестёр.,tatoeba,CC BY 2.0 FR
geschwister:t8633694,geschwister,Er hat keine Geschwister.,"У него нет ни братьев, ни сестёр.",tatoeba,CC BY 2.0 FR
geschwister:t917195,geschwister,Sie hat keine Geschwister.,"У неё нет ни братьев, ни сестёр.",tatoeba,CC BY 2.0 FR
gespraech:t8663158,gespraech,Wir hatten ein gutes Gespräch.,Мы хорошо поговорили.,tatoeba,CC BY 2.0 FR
gespraech:t13750583,gespraech,Das Gespräch wird aufgezeichnet.,Разговор записывается.,tatoeba,CC BY 2.0 FR
gespraech:t2413507,gespraech,Das Gespräch wurde immer lebhafter.,Разговор становился всё оживлённее.,tatoeba,CC BY 2.0 FR
gestern:t10627061,gestern,Wer hatte gestern Geburtstag?,У кого вчера был день рождения?,tatoeba,CC BY 2.0 FR
gestern:t10816599,gestern,Hier waren wir gestern.,Здесь мы были вчера.,tatoeba,CC BY 2.0 FR
gestern:t12524525,gestern,Waren Sie gestern arbeiten?,Вы вчера работали?,tatoeba,CC BY 2.0 FR
gestorben:t12279520,gestorben,Warum ist er gestorben?,Из-за чего он умер?,tatoeba,CC BY 2.0 FR
gestorben:t13460163,gestorben,Sie sind schon gestorben.,Они уже умерли.,tatoeba,CC BY 2.0 FR
gestorben:t6383840,gestorben,Sie ist jung gestorben.,Она умерла молодой.,tatoeba,CC BY 2.0 FR
gestorben-adj:t12279520,gestorben-adj,Warum ist er gestorben?,Из-за чего он умер?,tatoeba,CC BY 2.0 FR
gestorben-adj:t13460163,gestorben-adj,Sie sind schon gestorben.,Они уже умерли.,tatoeba,CC BY 2.0 FR
gestorben-adj:t6383840,gestorben-adj,Sie ist jung gestorben.,Она умерла молодой.,tatoeba,CC BY 2.0 FR
getraenk:t6640998,getraenk,Wo ist dein Getränk?,Где твой напиток?,tatoeba,CC BY 2.0 FR
getraenk:t7010520,getraenk,Vergiss die Getränke nicht!,Не забудь напитки.,tatoeba,CC BY 2.0 FR
getraenk:t13622026,getraenk,Haben Sie auch Getränke ohne Zucker?,У вас есть напитки без сахара?,tatoeba,CC BY 2.0 FR
gewicht:t8433195,gewicht,Sie werden nach Gewicht verkauft.,Они продаются на вес.,tatoeba,CC BY 2.0 FR
gewicht:t638602,gewicht,Ich habe ein kleines Gewicht verloren.,Я потерял маленькую гирьку.,tatoeba,CC BY 2.0 FR
gewicht:t797582,gewicht,Darf ich nach Ihrem Gewicht fragen?,"Можно узнать, какой у Вас вес?",tatoeba,CC BY 2.0 FR
gewinnen:t10171474,gewinnen,Sie werden nicht gewinnen.,Они не выиграют.,tatoeba,CC BY 2.0 FR
gewinnen:t10327192,gewinnen,Ich kann nicht gewinnen.,Я не могу выиграть.,tatoeba,CC BY 2.0 FR
gewinnen:t10655153,gewinnen,Teilen wir den Gewinn.,Давайте разделим прибыль.,tatoeba,CC BY 2.0 FR
glas:t12003417,glas,Trink noch ein Glas.,Выпей ещё стаканчик.,tatoeba,CC BY 2.0 FR
glas:t3064999,glas,Ist das mein Glas?,Это мой стакан?,tatoeba,CC BY 2.0 FR
glas:t3327284,glas,Wo sind die Gläser?,Где стаканы?,tatoeba,CC BY 2.0 FR
glauben:t11026822,glauben,Wem sollte ich glauben?,Кому я должен был верить?,tatoeba,CC BY 2.0 FR
glauben:t13973182,glauben,"Ich glaube, er ist 40.","Думаю, ему сорок.",tatoeba,CC BY 2.0 FR
glauben:t13973183,glauben,"Ich glaube, sie ist 40.","Думаю, ей сорок.",tatoeba,CC BY 2.0 FR
gleich:t2226425,gleich,Ich bin gleich da.,Я уже подъезжаю.,tatoeba,CC BY 2.0 FR
gleich:t611601,gleich,Das gleiche alte Problem.,Та же самая проблема.,tatoeba,CC BY 2.0 FR
gleich:t5724691,gleich,Ich hatte das gleiche Problem.,У меня была та же проблема.,tatoeba,CC BY 2.0 FR
gleich-adv:t2226425,gleich-adv,Ich bin gleich da.,Я уже подъезжаю.,tatoeba,CC BY 2.0 FR
gleich-adv:t475465,gleich-adv,Sie und ich sind gleich alt.,Мы с вами ровесники.,tatoeba,CC BY 2.0 FR
gleich-adv:t7712419,gleich-adv,Er und ich sind gleich alt.,Мы с ним одного возраста.,tatoeba,CC BY 2.0 FR
gleis:t13412414,gleis,Sie wartet am Gleis auf dich.,Она ждёт тебя на перроне.,tatoeba,CC BY 2.0 FR
gleis:t4871509,gleis,Ein betrunkener Schwarzfahrer schubste gestern einen Kontrolleur auf ein U-Bahn-Gleis.,Вчера пьяный безбилетник толкнул контролёра на рельсы в метро.,tatoeba,CC BY 2.0 FR
glueck:t2865758,glueck,Wir hatten kein Glück.,Нам не повезло.,tatoeba,CC BY 2.0 FR
glueck:t341371,glueck,Aber er hatte Glück.,Но ему повезло.,tatoeba,CC BY 2.0 FR
glueck:t4700785,glueck,Sie hatten einfach Glück.,Им просто повезло.,tatoeba,CC BY 2.0 FR
gluecklich:t11272350,gluecklich,Bäume machen einen glücklicher.,Деревья делают нас счастливее.,tatoeba,CC BY 2.0 FR
gluecklich:t12451541,gluecklich,Glückliche Menschen arbeiten besser.,Счастливые люди лучше работают.,tatoeba,CC BY 2.0 FR
gluecklich:t1675410,gluecklich,Er war sehr glücklich.,Он был очень счастлив.,tatoeba,CC BY 2.0 FR
glueckwunsch:t404606,glueckwunsch,Herzlichen Glückwunsch zum Geburtstag!,С днём рождения!,tatoeba,CC BY 2.0 FR
glueckwunsch:t11692692,glueckwunsch,Herzlichen Glückwunsch zu deinem Geburtstag!,Поздравляю тебя с днём рождения!,tatoeba,CC BY 2.0 FR
glueckwunsch:t13656192,glueckwunsch,Glückwunsch! Sie haben die Prüfung bestanden.,Поздравляю! Вы прошли проверку.,tatoeba,CC BY 2.0 FR
grad:t13459813,grad,Das Wasser hat 38 Grad.,Температура воды — 38 градусов.,tatoeba,CC BY 2.0 FR
grad:t6672727,grad,Hier haben wir 30 Grad.,У нас тут тридцать градусов.,tatoeba,CC BY 2.0 FR
grad:t1218763,grad,Das wollte ich auch grade sagen.,Я то же самое хотел сказать.,tatoeba,CC BY 2.0 FR
gratulieren:t8351446,gratulieren,Ich möchte dir gratulieren.,Я хотел бы тебя поздравить.,tatoeba,CC BY 2.0 FR
gratulieren:t10116827,gratulieren,Ich gratuliere! Sie haben einen Sohn.,Поздравляю! У вас сын.,tatoeba,CC BY 2.0 FR
gratulieren:t10116829,gratulieren,Ich gratuliere! Sie haben eine Tochter.,Поздравляю! У вас дочь.,tatoeba,CC BY 2.0 FR
grillen:t4910991,grillen,Was grillst du da?,Что это ты тут жаришь?,tatoeba,CC BY 2.0 FR
grillen:t7556735,grillen,Abends zirpten die Grillen.,По вечерам стрекотали сверчки.,tatoeba,CC BY 2.0 FR
grillen:t10473783,grillen,Die Steaks waren perfekt gegrillt.,Стейки были идеально прожарены.,tatoeba,CC BY 2.0 FR
groesse:t13630110,groesse,Es gibt verschiedene Größen.,Есть разные размеры.,tatoeba,CC BY 2.0 FR
groesse:t2234648,groesse,Welche Größe haben Sie?,Какой у Вас размер?,tatoeba,CC BY 2.0 FR
groesse:t2449462,groesse,Größe heißt: Richtung geben.,Быть великим значит давать направление.,tatoeba,CC BY 2.0 FR
gross:t10099256,gross,Es war nicht groß.,Оно было небольшое.,tatoeba,CC BY 2.0 FR
gross:t12598005,gross,Sie sind so groß!,Вы такой высокий!,tatoeba,CC BY 2.0 FR
gross:t338297,gross,Wie groß sind Sie?,Какой у Вас рост?,tatoeba,CC BY 2.0 FR
gross-adv:t10099256,gross-adv,Es war nicht groß.,Оно было небольшое.,tatoeba,CC BY 2.0 FR
gross-adv:t12598005,gross-adv,Sie sind so groß!,Вы такой высокий!,tatoeba,CC BY 2.0 FR
gross-adv:t338297,gross-adv,Wie groß sind Sie?,Какой у Вас рост?,tatoeba,CC BY 2.0 FR
grosseltern:t6301894,grosseltern,Die Großeltern mögen die Bäume.,Бабушке с дедом нравятся эти деревья.,tatoeba,CC BY 2.0 FR
grosseltern:t5340751,grosseltern,"Die Großeltern leben nicht in der Stadt, sie leben auf dem Lande.","Бабушки и дедушки живут не в городе, они живут в сельской местности.",tatoeba,CC BY 2.0 FR
grosseltern:t10713199,grosseltern,Meine Großeltern sind tot.,Мои бабушка и дедушка умерли.,tatoeba,CC BY 2.0 FR
grossmutter:t13996696,grossmutter,Sie besuchten die Großmutter.,Они навестили бабушку.,tatoeba,CC BY 2.0 FR
grossmutter:t13996695,grossmutter,Sie haben die Großmutter besucht.,Они навестили бабушку.,tatoeba,CC BY 2.0 FR
grossmutter:t1042740,grossmutter,Meine Großmutter ist krank.,Моя бабушка больна.,tatoeba,CC BY 2.0 FR
grossvater:t11134948,grossvater,Wie hieß dein Großvater?,Как звали твоего деда?,tatoeba,CC BY 2.0 FR
grossvater:t13210294,grossvater,Mein Großvater ist alt.,Мой дедушка старый.,tatoeba,CC BY 2.0 FR
grossvater:t13537898,grossvater,Wo ist dein Großvater?,Где твой дедушка?,tatoeba,CC BY 2.0 FR
gruppe:t13474914,gruppe,Sie werden in Gruppen arbeiten.,Вы будете работать в группах.,tatoeba,CC BY 2.0 FR
gruppe:t6688615,gruppe,Das ist meine Gruppe.,Это моя группа.,tatoeba,CC BY 2.0 FR
gruppe:t1429007,gruppe,Ist er aus dieser Gruppe?,Он из этой группы?,tatoeba,CC BY 2.0 FR
gruss:t1285773,gruss,Wir haben Grüße ausgetauscht.,Мы обменялись приветствиями.,tatoeba,CC BY 2.0 FR
gruss:t1285774,gruss,Wir tauschten Grüße aus.,Мы обменялись приветствиями.,tatoeba,CC BY 2.0 FR
gruss:t2493705,gruss,Grüßen Sie Ihre Familie!,Передавайте привет семье.,tatoeba,CC BY 2.0 FR
gueltig:t12383277,gueltig,Ist Ihr Angebot noch gültig?,Ваше предложение ещё в силе?,tatoeba,CC BY 2.0 FR
gueltig:t13411645,gueltig,Meine Papiere sind nicht mehr gültig.,Мои документы уже не действительны.,tatoeba,CC BY 2.0 FR
gueltig:t711598,gueltig,Die Karte war bis Januar 2006 gültig.,Карта была действительна до января 2006 года.,tatoeba,CC BY 2.0 FR
guenstig:t9321396,guenstig,Unser Haus ist günstig gelegen.,Наш дом удобно расположен.,tatoeba,CC BY 2.0 FR
guenstig:t3977858,guenstig,Das ist ein günstiges Restaurant.,Это недорогой ресторан.,tatoeba,CC BY 2.0 FR
guenstig:t1387356,guenstig,Ich kenn einen guten Laden mit günstigen Preisen.,Я знаю один хороший магазин с разумными ценами.,tatoeba,CC BY 2.0 FR
gut:t10246415,gut,Das ist so gut.,Это так хорошо.,tatoeba,CC BY 2.0 FR
gut:t11294171,gut,Das sind die Besten.,Это лучшие.,tatoeba,CC BY 2.0 FR
gut:t12418487,gut,Besser wird es nicht.,Лучше не будет.,tatoeba,CC BY 2.0 FR
gut-adv:t10246415,gut-adv,Das ist so gut.,Это так хорошо.,tatoeba,CC BY 2.0 FR
gut-adv:t12418487,gut-adv,Besser wird es nicht.,Лучше не будет.,tatoeba,CC BY 2.0 FR
gut-adv:t1907056,gut-adv,Das ist nicht gut.,Это нехорошо.,tatoeba,CC BY 2.0 FR
haar:t11478057,haar,Mein Haar ist lang.,У меня длинные волосы.,tatoeba,CC BY 2.0 FR
haar:t12341882,haar,Hat sie langes Haar?,У неё длинные волосы?,tatoeba,CC BY 2.0 FR
haar:t1420849,haar,Sein Haar ist lang.,У него длинные волосы.,tatoeba,CC BY 2.0 FR
haben:t10760563,haben,Er hat sie nicht.,У него их нет.,tatoeba,CC BY 2.0 FR
haben:t11064858,haben,Das hat er nicht.,Этого у него нет.,tatoeba,CC BY 2.0 FR
haben:t2980725,haben,Er hat auch einen.,У него тоже такой есть.,tatoeba,CC BY 2.0 FR
haehnchen:t6323957,haehnchen,Ich bereite zum Abendessen Hähnchen mit Reis zu.,Я готовлю на ужин цыплёнка с рисом.,tatoeba,CC BY 2.0 FR
halle:t1871085,halle,Die Halle war randvoll.,Зал был переполнен.,tatoeba,CC BY 2.0 FR
halle:t4633997,halle,Die Halle war leer.,Зал был пуст.,tatoeba,CC BY 2.0 FR
halle:t9311663,halle,Halle ist auch eine Stadt in Deutschland.,Галле также город в Германии.,tatoeba,CC BY 2.0 FR
halten:t1865469,halten,Ich halte das nicht aus.,Я этого не выношу.,tatoeba,CC BY 2.0 FR
halten:t13231687,halten,Das halte ich nicht für wichtig.,Я не считаю это важным.,tatoeba,CC BY 2.0 FR
halten:t1758691,halten,Ich halte das für sehr wichtig.,Я считаю это очень важным.,tatoeba,CC BY 2.0 FR
haltestelle:t1317699,haltestelle,Wo ist die Haltestelle?,Где находится остановка?,tatoeba,CC BY 2.0 FR
haltestelle:t7463697,haltestelle,"Wie heißt die Haltestelle, an der ich aussteigen muss?","Как называется остановка, на которой мне нужно выходить?",tatoeba,CC BY 2.0 FR
haltestelle:t2158348,haltestelle,Wie heißt die nächste Haltestelle?,Как называется следующая остановка?,tatoeba,CC BY 2.0 FR
hand:t2824652,hand,Ich habe große Hände.,У меня большие руки.,tatoeba,CC BY 2.0 FR
hand:t4407759,hand,Er hat große Hände.,У него большие руки.,tatoeba,CC BY 2.0 FR
hand:t5305821,hand,Ich habe kleine Hände.,У меня маленькие руки.,tatoeba,CC BY 2.0 FR
handy:t10465027,handy,Ich suche mein Handy.,Я ищу свой мобильный.,tatoeba,CC BY 2.0 FR
handy:t13930378,handy,Weg mit dem Handy!,Хватит сидеть в телефоне.,tatoeba,CC BY 2.0 FR
handy:t1814448,handy,Wo ist mein Handy?,Где мой мобильный?,tatoeba,CC BY 2.0 FR
haus:t10000226,haus,Wir müssen nach Hause.,Нам надо домой.,tatoeba,CC BY 2.0 FR
haus:t10004001,haus,Das Haus ist weiß.,Дом белый.,tatoeba,CC BY 2.0 FR
haus:t10018916,haus,Sie kam nach Hause.,Она пришла домой.,tatoeba,CC BY 2.0 FR
hausaufgabe:t4184061,hausaufgabe,Ich muss Hausaufgaben machen.,Мне надо уроки делать.,tatoeba,CC BY 2.0 FR
